tweet,Hate_Speech
@LakhmiYadav1917 @INCIndia @RahulGandhi @TimesNow @timesofindia @ndtvindia @CNNnews18 #script #Writer forgot 2 writ… https://t.co/c0Mpmfb5h2,0
"@TheAtlantic Also, Bat out of Hell is a cracker so he wins twice.",0
RT @aum_saum: นี้คือผังคอนจริงแล้งหรอ เอ้าไหนบอกบอกวันที่ 23 ไง อิหยังว่ะ #KCON2018THAILAND https://t.co/kjOxTIltjH,0
😭😭 lord thank u for all the blessings in disguise,0
White House counsel McGahn latest West Wing aide to head for the exit https://t.co/78Sol3gO04 via @nbcnews… https://t.co/lhdMCtkU2b,0
@mrandrewdickson Leave him where he is he is going a good job scoring against the Tims in every game against them!,0
@DianeKovacs @noxeout @EaseYourMind77 @KeithH6910 @davematt88 @FoxNews @AlanDersh Anytime. I hate people trying to muddy the waters. 😁,0
@FoxNews @MariaBartiromo @DarrellIssa So true,0
"RT @BeeChoBie: มินฮยอน โพสในคาเฟ่

ยินดีกับวันครบรอบ1ปีด้วยครับ ขอให้ส่องแสงสว่างๆ แบบนี้ไปนานๆ  ขอให้รอบข้างเต็มเปี่ยมไปด้วยความสุข อย่าเ…",0
"@ABC why do people like to go where wild animals are roaming free.
will our brains ever evolve?🤔",0
@Reuters @MrDenmore You may be forgiven for thinking that among 25m people you should be able to find a reasonably acceptable PM,0
RT @fox12oregon: White former Texas police officer convicted of murder for killing unarmed black teenager leaving house party. -@AP,0
@MirrorCeleb @DailyMirror Just another way of making money selling stories nobody cares about your private affairs that’s your business,0
@Reuters Are you able to show any evidences? Russia? What for?,0
@nypost Wait so white privilege didn’t work .. I’m shocked,0
"@scottcvega @NPR Calling another culture ""backward"" is disrespectful and racist. https://t.co/Pe9qVBju2z",1
@NBCNews Seriously? Is there a project in place to deprogram these poor hypnotized Republicans. https://t.co/tPMgy4j4FX,0
@ebruenig @ThePlumLineGS What. They were live-streaming this event? This is all so stupid,0
@StoughMichael @TomMorrisJr1 @Katrina65067349 @danabrams I think we can do it. :),0
@CricketMirror India sort of screwed by the toss here. Visiting teams should be allowed to choose what to do to make it an even series.,0
@TOSDave1 @SInow @Alex_Meacham of course you don't white guy.,0
Raça volta dia 27. Esse Flamengo x Palmeiras eu não perco por nada,0
depuis son accident ma chienne peut plus monter sur le lit toute seule ça me fait trop de peine de la voir comme ça 😭,0
@BlainSt @Suntimes @davidhogg111 @VicMensa LOL Inner city is a racist white term for Black communities.....,0
@nytimes Rot in hell Manafort.,0
"RT @CRUSHonBAM: [STREAM] 181006 MBC&lt;Show Music Core&gt; เวลา 13.35 น.(ไทย)

►https://t.co/XQiCw9oCUB
►https://t.co/fF6eBFqiFZ
►https://t.co/on…",0
Trump and White House are silent amid McCain news @CNNPolitics https://t.co/rSYAJXG4Br,0
@JDuggan_ @CW96724107 @TheEconomist His ideas are a gateway to those ideologies that killed millions.,0
"@EagleKeeper15 @Fuzzy_Fuzzbutt @Sanityreturn2us @LRFitness77 @DianeCasagrand1 @FoxNews @dbongino @foxandfriends ""MS… https://t.co/djgT9901sG",0
@Maria_Hinojosa @mikiebarb @nytimes Yay. You're 2 of my faves.,0
@YesDayScotland @ScotCovenant @theSNP @IndyNationScot Far as I know been approved and be a test vote in October,0
@EvelynNFarkas @MSNBC @HallieJackson @SenJohnMcCain @ACEurasia @AtlanticCouncil @ACScowcroft I’ll be watching Evelyn😊,0
@TIME Racist abuse?,0
@rekrap_leroy @nypost Racist.,0
@AP Surprised he wasn’t moved to the extra bedroom at the White House,0
@greg12467584 @eschaz12 @KathyChadwell @MerriweatherSun @nature_art_ed @YarosisNancy @EkbMary @Freedom4Horses… https://t.co/ZDdLrUWDc8,0
@NBCNews A bunch of wicked old white men and that's the truth.,0
@toadmeister @GallowayExposed Coming soon @toastmaster denies completely the existence of white privilege.,0
RT @_IMBOWVYBD: อืมนะ....... แอบคิดแล้วว่าที่เอ้ดเอ็มไม่ให้คัมแบคเพราะอะไร มันก็เจ็บน้อยหน่อยกว่าการที่ EXO ต้องไปนั่งอยู่ในงาน รู้ว่ายอดโห…,0
@ManInTheHoody @AriMelber @MSNBC  Bad decision to give airtime to that vile racist. Won’t watch. Many not watching.,0
"@0011_Cederic @AP THIS MAKES ME SO SICK THE POOR ANIMAL SUFFERED AND SO SHOULD DAVID HURT, FIRE HIM NOW COLUMBIA PD, UNACCEPTABLE",0
"Let her rot there,she made her choice..join the devil,she can stay with him...British jihadi bride says she misses… https://t.co/yuJJD5RzK1",0
@CNN Take your own advice and tell your husband to practice what you preach.,0
@AclomaxAllen @CNN Someone is hallucinating!,0
@TomthunkitsMind @nytimes @CNN @DatelineNBC @NBCNews Yet people still see this as a Republican or Democrat issue or… https://t.co/eET3DA6VhZ,0
@MSNBC Hypocrite!  Look who he supports and what dirt will be find on Pence behind his white robe of purity?,0
@2tweetaboutit @MailOnline Good then deport after her sentence,0
@CSRashidEchesa @moscakenya @NoorCas @PsSportsKenya @PS_Heritage @citizentvkenya @dailynation @StandardKenya… https://t.co/IHsONKgPSg,0
@FoxNews @FLGovScott Florida needs to get rid of corrupt Gov. Scott. You should be ashamed of lying to your state's citizens.,0
"@Vet67Nam @RobinLawler3 @ABC Oh, Lord...this will kill him.",0
"@realDonaldTrump @CNN @NBCNews You can live in a self-created fantasy world if you like, but that in no way means w… https://t.co/J1RztzQYHp",0
@PeterFinchGolf @Thomas_Pieters @PGAChampionship Excellent shot there @BrandonMStone,0
@Reuters What a stupid ass research,0
@chucktodd and @MSNBC Can you just simply stop your ridiculous questions to this black man? You look so suspicious… https://t.co/f6K31wJMl8,0
@dansinker He probably always has those because his diet is exclusively chicken skin and Yoo-hoo.,0
@nytimes South African president should emulate late Dr Nelson Mandela of blessed memories style of leadership,0
".@CNNPolitics Better an ""articulate monkey"" than a racist pig who happens to be a #Trump loyalist. An orange orangu… https://t.co/jBVpcpDFBW",0
@washingtonpost No one wants to hear this dirty Russian,0
@maggieNYT @nytimes Disgusting the WHITE HOUSE firing coloured Americans,0
"@brianstelter ""This candidate shows his white anxiety"" https://t.co/6rb7fC969o",0
@MSNBC Trump is dangerous to our nation @JohnBrennan feels like Senator McCarthy💔,0
"Mr. 56"" cos of your foreign policies we have lost one more strategist neighbor. Due to your non-experience very soo… https://t.co/Q91dHrKJ9L",0
@PeterAlexander @jdawsey1 @jonathan4ny Another one bites the dust.,0
@FoxNews @GavinNewsom When the people consuming tax dollars outnumber the tax base it will get ugly.,0
@Calgacus83AD @afneil Clueless racist number 2,0
@davidoneman @SkyNews Not racist to any degree but exceptionally stupid!,0
@ryann72 @FoxNews Care for Women means caring for America.,0
@kevinroose White chicks.,0
@CNNPolitics They're white.,0
@jonlansman @OwenJones84 @ConHome @UKLabour If only @UKLabour wasn't such a racist party.,0
@SundaySupp @SkySportsPL @neilashton_ @shauncustis @ncustisTheSun @OllieHolt22 The lot of them talk complete bollox,0
@John_Kass Racist rhetoric? Which race exactly? Illegal doesn't reference any race.,0
RT @Independent: A white professor could be fired for saying he hates white people https://t.co/HzOQWQQI4B,0
RT @Niu_Niu_berg: @GAMELI_i @da_guy_fiifi @CBS @GHOneTV @BBCWorld @CNN @fundacionmessi Lol bad child,0
@guardian Who the fuck is buying Eagles records?  I’m assuming Eagles fans are somehow losing their records and constantly replacing them.,0
Moral mobs who shame online MORE LIKELY to show sympathy for targeted https://t.co/t99LAJScU8 via @MailOnline,0
@FoxNews Build the stinking WALL!,0
@Mr_Liebour @DPJHodges @wallaceme @ConHome @PaulGoodmanCH @BorisJohnson You think those comments are equivalent?,0
@FoxNews Go throw a shot put.,0
"@JeffBezos
Your customers service is OMG. 

Horrible...",0
RT @wernerwenders: VMP627 Mi voto para #HOT40MDP del @MundialDelPop10 es para #QueNosSiganLasLuces de @alfredgarcia (Semana 25/08),0
@bemetayerz42 @AFP Tranquilizing a biker would probably still kill him???,0
Washington Post: White nationalist attended top WH adviser birthday party @CNNPolitics https://t.co/QX6cMysOQZ,0
"@stateofyoutho @KayBurley I’m not just fat , ugly yes .",0
- Anaiya just said “You got me chopped” bruh who’s child 🤦🏻‍♀️,0
RT @nicelasagna: who the fuck is sarah tonin,0
@FoxNews @jasoninthehouse Y’all should ashamed of y’all selves. Didn’t some white guy in Colorado kill his two daughters and wife?,0
White House counsel Don McGahn will leave Trump administration in the fall https://t.co/x36fSMSY3d via @usatoday,0
@NBCNews Maybe if we ignore him he'll go away?,0
RT @Wraithusa: @nytimes Racist https://t.co/h6ighvnq6n,0
@SextonJerry @FoxNews That's because they believe what our president and fox news is telling them... which also is sad!!!,0
@CBSNews Bus in some high school Jrotc kids.  The White House fool wont know the difference.,0
@Falaknazz77 @UmarCheema1 The journalists you have identified clearly shows what your agenda is. Fear Allah you wil… https://t.co/Xr5QWURLg1,0
@M_W_Garncarek @CNN @CNNPolitics Deep.,0
@wajih_sani @ayeshawaseem @UmarCheema1 White lie,0
"@realDonaldTrump @CNN @NBCNews My father used to say: ""some people have a screw loose, others are completely missin… https://t.co/fhl8GHvcrO",0
"@stopmediabiasxo @AsteadWesley Are you suggesting David Duke is not racist, lol?",0
@FoxNews and can kill people,0
Trump nuke restructuring plan endangers people @MalcolmNance @DearAuntCrabby @BlueGhost40_ @amvetsupport… https://t.co/Xt1TodnXxf,0
RT @kamrynlaneee: I still throw up a peace sign like it’s 2010,0
"@JenniferJJacobs Nathan's goes on the list of shit I never buy again. Congrats, donks!",0
@aliceinorbit @RealCandaceO @nytimes @sarahjeong Eww don't start talking like Trump you cult drone.,0
@cobbo3 @dailynation How cold.. ..may they burn in hell.,1
@AFP That’s gay,0
"@realDonaldTrump @FoxNews Sir you once pretended to be your own publicist. Glass white houses Sir, glass white houses.",0
@SandraA14462572 @FoxNews @RichLowry @CNN Cant cure stupid,0
"@TheAtlantic @davidsonra @benjaminwittes Msg to Trump, “its not your paranoia, this time it’s real”",0
Incredible video of our AI-powered solution for stroke from @TheEconomist - hope everyone involved in acute stroke… https://t.co/HhoMCnCDld,0
RT @KevinMcalba: @BrookesTimes @thetimes Racist in the extreme. True to form #DissolvetheUnion,0
"@RealJohhnieDoe @AP Can't argue with delusions, can't fix stupid.",0
@Reuters @ReutersTV Unbelievable. This White House is full of Trump robots.,0
"@APEastRegion @AP Now melania can leave! Run melania, run!",0
"RT @DjCyFi: No shit Sherlock
You're about 6yrs late to the realization party on this one
Lmk when you manage to actually break free of the…",0
@dijoni @LadyBossTrina @RealDLHughley @USATODAY I think they all should fry.,1
@huesjustin @washingtonpost You. Are. A. Racist.,0
@FoxNews @tracegallagher Just take him out back and shoot him as a traitor to his country,1
@washingtonpost @guavate86 Yes he is and he should be immediately removed from the White House and the rightful president put in his place.,0
RT @natalie_mu: ［今週のナタリー］僕らはゴールを決めない https://t.co/pQI7HJoSFq https://t.co/rK7rEh1h1T,0
"@ellenkmcd @JRubinBlogger I hope he rots, but I have so much empathy for them. Their lives will never be the same.… https://t.co/ZH9mxSAKqi",0
"@Jono_HB @lionelbirnie @friebos So apparently worth the wait, you got up at 4:30am for it to drop!!",0
@ABC Geez I hate when what you meant to say is distorted to the point where your sponsors are confused,0
@Salesy99 @ljayes @SkyNewsAust A win-win!,0
"RT @lyncsmith: @WhosFibbing @AmberX994874 @oranglaut @MailOnline Who taught her to hate white people .... 
her parents or her school.",0
@NBCNews like @FoxNews us rotten from the top down. A cesspool of sexual deviants. Time for thorough investigation… https://t.co/5N9X6R5T4c,0
"Kudlow, now part of #trumpRACISTSinc  hosted publisher of white nationalist site at birthday party https://t.co/RAQl9fLTrg via @nypost",0
RT @Angelou45328491: @goodenough_fu @SrdavoGil @junona2 @Rathod868855 @StarfleetPop @FreedomMila @Lion3m @arci_666 @KateFos99653435 @VixenV…,0
@CBSNews @annawerner This is RACIST MAN DON making America sick.,0
@coldxman @toadmeister Oh man it’s sick how much I enjoy being cruel to old white witches,0
"@l_a_u_r__ @GMA @ABC @tarapalmeri Another bleeding heart liberal. Stand up for US citizens like Mollie Bissett, not criminals",0
@thetimes Castrate them.,1
@SkyNews Do the right thing and fly them straight back to where they come from,1
RT @OtisBlue22: Legs very much broken. Much appreciated @JohnnyThomson2  #legend #coldfeet #thefastshow Alan Ayckbourn’s Bedroom Farce off…,0
@BrianDamage17 @mediawhizz @Otto_English @Neilm74 @LowTaxChloe @gavinesler @TheNewEuropean Excellent big red X there. 🤣🤣🤣🤣,0
@realDonaldTrump @FoxNews You just described everything you're doing as well!  So basically you're saying you need to be jailed!,0
"@guardian Diversity AKA less white people. 
You don't need diversity.  What is required is excellence.",0
boston - more than a feeling,0
@j_s45 @atensnut @MSNBC LOL.  Back at you.  Mexico build that wall yet??,0
@smh Shoot the bastards.,1
@GregOK @CenkTosun_ Noooooooo!!!! Let’s go hunt da da da da aghhhhhhhhhhh,0
"@pdub69015256 @TexasTrumpGal @TheSteveKon @NBCNews Send your dike daughter too, I dont care",1
@amitsurg @BDUTT @pranasutra Deport her to Pakistan,0
@RobOnuska @NBCNews Nope. Felon.,0
@MrDoobieJones @Wendy24325309 @CNN Why only Mexicans? Not all illegals are Mexican and not all Mexicans are illegal… https://t.co/uNJmF8XBT5,0
"@Drathzaar @ImikSabi @FoxNews @RandPaul It's strange  because isis, al quaeda, boko haram, Taliban, all are Sunni t… https://t.co/Tp2UHuUW5p",0
@multrum @IAMDrParker @arrowj123 @nhannahjones @lisadraws Yup against white ppl.,0
RT @nekomata817: 会場で東方新作始めるガチ勢の鑑 https://t.co/QxxjDYOogL,0
@Siplick https://t.co/9jpWgcNIpS,0
@nytopinion @nytimes Pay people. Fuck.,0
RT @cjhayden82: @LivEchonews Here we go again,0
@AP Hate crime?,0
"@jimmy_dore

Here is the tweet you said you wished you had saved.

CNN &amp; MSNBC both LIED about #MedicareForAll.

Ho… https://t.co/Ejqd40BGR7",0
@SkyNewsAust It would be awesome if they did shut it down,0
@reason_is_dying @FoxNews Not true the reason is Democrat hate,0
"@NateSilver538 Oh come now, Nate.  The Disaster in Chief said Google sucks.  Who are you going to believe?  Him or… https://t.co/9ugpjZKwqB",0
@StollmeyerEU @POTUS @realDonaldTrump @MaxBoot is a Trump hater and he doesn't represent views of all Americans.,0
@SkyNews blind  hate is  being demonstrated  here,0
@NolteNC @MailOnline She always struck me as an insane pageant mom who probably had a mom like that herself.,0
